arrival,flowID,packetsizeBytes
0.0006801011957736456,14,1500
0.0006829957680894097,16412,1500
0.0006830728600074004,693,1500
0.0006838856287341053,9,64
0.0006847813803361328,1,1500
0.000685242672786232,11,1500
0.0006866181070256176,10,1500
0.0006869033562297477,14373,596
0.0006882151487407585,2231,596
0.0006883394630305162,3361,596
0.0006885295276687552,4,1500
0.000688702546945167,10783,1500
0.0006892393100418716,10965,596
0.0006899909814226086,16,1500
0.0006900409360039224,1,1500
0.0006903708417842127,14,64
0.0006910903760042462,11712,1500
0.0006914334382639579,16675,1500
0.0006917106663664427,5,1500
0.0006921839932206032,4,596
0.00069271918738987,12,64
0.0006953509768388093,18274,596
0.000696352611062442,829,596
0.0006966229418118099,11,1500
0.0006970417256808451,3,596
0.0006971132447943657,9,1500
0.0006973567634818092,3558,64
0.0006997421076415128,13,1500
0.0006999844141696292,3375,64
0.0007000061227020322,17,596
0.0007016882771780825,13,1500
0.0007026985689397863,0,1500
0.0007028711903901589,12493,1500
0.0007029449077636776,13,64
0.0007032334989848588,3277,1500
0.0007032951654083448,19,64
0.0007040134080211628,17,64
0.0007042474008036028,16,1500
0.000705842455479965,1534,596
0.0007058504388146112,3,596
0.000706236093088366,4,1500
0.0007062534780625252,13630,64
0.0007065254813781214,11759,1500
0.0007071128326219755,19,1500
0.0007074115384359839,6,1500
0.0007092402308638846,8037,1500
0.0007098950907281085,6,1500
0.0007103034046183537,3197,596
0.0007104255716707431,17132,1500
0.0007107763159662333,13903,1500
0.0007109443729013939,17551,1500
0.0007110163218875492,658,596
0.0007115462705787476,2,1500
0.0007118017466629014,10684,1500
0.0007128553978681685,3,64
0.0007131789131154218,9400,64
0.0007135918492023908,5,596
0.0007137814129982326,2001,1500
0.0007142738161341776,16,1500
0.0007151254825225993,16,1500
0.0007160104336124307,15,1500
0.0007160174370614117,4232,1500
0.0007185102744188432,7246,1500
0.0007188525582496003,5,596
0.0007193750421573496,19909,1500
0.0007206468157835243,1672,1500
0.0007209461784203881,1,596
0.0007212199220322332,14621,1500
0.000721467996574845,3756,64
0.0007224340125003164,4,1500
0.0007225035607708338,7,64
0.0007252513548911874,2,596
0.000725746930153958,8,596
0.0007261419933786173,18,1500
0.000726469702675814,15928,596
0.000726641223235501,12,64
0.0007267502692574435,2,596
0.0007270781007678505,11238,1500
0.0007284642910522699,6,64
0.0007301124547619333,3,1500
0.0007310852096299235,13,64
0.000731463707066801,10,64
0.0007326068750055793,18363,1500
0.0007327126471978728,14,64
0.0007331753173142807,7991,596
0.0007340642876965623,2,1500
0.0007355646777657391,12497,1500
0.0007368904758373073,18,596
0.0007375590733152874,2636,64
0.0007377121164294164,7880,64
0.0007404014148130999,14,1500
0.000740451214045987,16,64
0.0007411087953220784,13125,64
0.0007415296794348907,18,64
0.0007422606195782119,18232,1500
0.0007423647623529675,17,64
0.0007428121789377863,15,64
0.0007431235999765232,0,1500
0.0007435856548312993,1731,1500
0.0007440616607531879,9214,1500
0.0007454257430196742,7132,64
0.0007461994491093066,17738,596
0.0007470038913971127,15,1500
0.0007478432141303043,18,596
0.0007478785815410515,11809,1500
0.000747926610542602,4,64
0.0007492095010227027,9240,1500
0.0007495591794417742,15,1500
0.0007501543198344163,17496,64
0.0007503727911385687,6646,64
0.0007504833982098641,10450,1500
0.0007511778648692204,3948,1500
0.0007522075923372295,7679,596
0.0007526678122644368,9,1500
0.0007528989909854117,12,1500
0.000753338187145442,9504,1500
0.0007537376826415203,6,64
0.0007540335577427877,5,1500
0.0007541195476085549,12,1500
0.0007544587983056325,14,64
0.0007555300760407005,15001,596
0.0007558977721197888,17,64
0.0007562995947553042,2967,1500
0.0007573221108364174,12700,1500
0.0007573506103388134,6,1500
0.0007584863512833764,11,64
0.0007588010268633772,0,1500
0.0007588814941136069,18,1500
0.0007592692317520659,7,1500
0.0007593034001251675,15,596
0.0007598163196613142,18,596
0.0007598631463489869,642,64
0.0007600494707616903,19,1500
0.0007608519943164351,6247,64
0.0007620582516901864,5,1500
0.0007621642457372454,5613,1500
0.0007626207928600917,4,596
0.0007634846346857476,8412,1500
0.0007639761358420417,11058,64
0.0007682062079703142,7,64
0.0007685500812718876,16258,1500
0.0007700479660129452,12,64
0.0007702039069583631,16,596
0.0007703121365185143,16942,1500
0.00077042034381831,13183,596
0.0007708994943371385,13,1500
0.0007710754491376845,11461,1500
0.0007720059105546774,9943,596
0.0007730154837747605,3,596
0.0007730784773249287,14,596
0.0007731496210958027,3467,596
0.0007733968159026521,1936,64
0.0007738673561646273,5016,1500
0.0007743151667851084,1820,596
0.0007747528273636089,13,1500
0.0007747798973594653,11,596
0.0007771893703815588,10,64
0.0007776766748609031,8583,64
0.0007782179087639581,3685,1500
0.000778637271308048,748,596
0.0007787586366171243,2997,1500
0.000778903698922041,11346,1500
0.0007795252703963053,2,1500
0.0007796227211049349,18927,64
0.000780775474418165,7357,1500
0.0007811063226567064,7,1500
0.0007816432050651853,3756,1500
0.0007818643891474837,19344,64
0.0007823939772190957,2510,596
0.0007838992081816607,17,64
0.0007843941342078166,15002,64
0.0007850511391902841,10,64
0.0007856875739910639,3,1500
0.0007880418231278588,16,64
0.0007881126195319012,17,1500
0.0007902113956222455,9,1500
0.0007910046716807625,19865,64
0.0007911970738390952,15805,64
0.0007917160051694325,4,64
0.0007917442460206384,2874,596
0.0007922538274142364,16,1500
0.0007934693005621187,6452,1500
0.0007947099001978988,17,1500
0.0007950009740857451,8,1500
0.0007957847664275341,17,1500
0.0007978929048350938,18022,1500
0.0007981401882615479,15,1500
0.0007986043263550292,6760,64
0.0007996933762580931,11,596
0.0008000284378610511,16,1500
0.0008003880065997279,17874,64
0.0008006823271526367,6,64
0.0008010535141764272,49,64
0.0008032337250234939,19,1500
0.0008032658267927627,9,1500
0.0008044257228859909,19923,596
0.0008047978336625759,12,1500
0.0008055957530093072,4,1500
0.0008057339385289238,12382,1500
0.0008061089875418616,17,64
0.0008067007229932742,18442,64
0.0008068933134992683,6,64
0.0008074349466379766,4,64
0.0008076347373229484,2,1500
0.0008081910163340613,19,596
0.0008093533600937905,8479,1500
0.000809653327791043,6610,1500
0.0008101411304479678,2846,64
0.0008103225765114984,10,1500
0.0008128544507907748,11492,64
0.0008129396855943916,2407,1500
0.0008142104217216927,7621,1500
0.0008158807250835653,5807,1500
0.0008175222297035256,12750,1500
0.0008175700427684014,19467,596
0.0008185042788369469,14,1500
0.000821330432337631,15,1500
0.0008214584342851671,13182,1500
0.0008233603351131284,16,596
0.0008240887602189226,13,1500
0.0008262246101040581,18505,1500
0.0008262359915717309,13,1500
0.0008265941958263816,7,1500
0.0008284406036525896,5,64
0.0008286209053201503,5,596
0.000828727637871872,19126,1500
0.000828798670760684,2891,1500
0.0008288822334934641,14700,1500
0.0008291613967507076,12312,1500
0.0008298372734305659,15184,1500
0.0008299310685910134,8,64
0.0008299415692750213,19612,596
0.000829974496890693,18197,1500
0.0008303895800911232,6364,1500
0.0008305456262604664,6913,596
0.0008316296586282841,17,64
0.0008327285735116206,3,1500
0.0008327870244756803,9,64
0.0008332251580669825,7301,64
0.0008340741731902863,13277,1500
0.0008351063678138826,8,1500
0.0008364618990479179,7537,596
0.0008365803885802842,12,596
0.000838132137199385,18450,1500
0.0008398772308805276,3036,596
0.0008413986929295447,2,596
0.0008417628042400205,2305,1500
0.0008417823452930853,16,1500
0.0008418548776367758,19761,64
0.0008419274468102408,12497,1500
0.0008435161566933896,1,1500
0.0008446232744988504,7132,596
0.0008452053787104901,9,1500
0.0008458987204321469,3,64
0.00084603405771326,12,596
0.000846298705213433,19,1500
0.0008479756992623007,5,596
0.0008492014879094123,7,1500
0.0008494699332033844,7233,64
0.0008495064464226551,7510,1500
0.0008497823924468774,12,1500
0.000850168549452561,12,64
0.0008503418487770406,4030,1500
0.0008506662474956258,0,1500
0.000852651255745183,19,64
0.0008536288967396771,12487,64
0.0008539054099928516,6543,1500
0.000856193306005122,18,1500
0.0008566092194186287,15638,1500
0.0008567062341625035,15,1500
0.0008571582263269356,3,1500
0.00085748563915316,15,1500
0.0008582443918078072,13,1500
0.0008583701262858098,11,64
0.0008585691018976865,8024,596
0.0008597297134297044,4011,1500
0.0008600139345526701,9,1500
0.0008614420041243003,3397,64
0.0008614589185909792,10,64
0.0008627579470315867,2430,64
0.0008630272687847134,9663,1500
0.0008637768472432888,2,64
0.0008642317564424493,18191,1500
0.0008644360521945547,13119,596
0.0008650476359590033,4,1500
0.0008653062596474379,4,1500
0.0008664045188646778,17,64
0.0008674893109716903,2477,64
0.0008691253209631332,5,1500
0.0008696587251292527,17,1500
0.0008705671317703063,7,1500
0.0008719251421376622,3,596
0.0008728989185592583,2,596
0.0008734662558383926,5,64
0.0008735712545469088,4571,1500
0.0008766681401377784,12,1500
0.0008766992599989403,16,64
0.0008767667648270063,10,1500
0.0008771838329422707,4289,1500
0.0008783996910221934,14,596
0.0008786781927246078,15375,64
0.0008804428254219434,17,64
0.0008809813839949406,16,1500
0.0008827541419868786,15,1500
0.0008828010680117052,1,596
0.0008842690348275611,15409,1500
0.0008845941028325108,9860,1500
0.0008848094768856677,6,64
0.0008855951259540143,7,596
0.0008859859865812774,371,596
0.0008861904028735935,10,596
0.0008865339425266658,3781,64
0.0008880682427189971,18,596
0.0008881439590856767,7081,1500
0.0008881621940701941,2,64
0.0008881833076622413,18,596
0.0008884460734195001,17,64
0.0008888977931379595,11130,1500
0.000889134222692294,18968,1500
0.0008903191404943768,18,596
0.0008906848229142981,5381,1500
0.0008906983285318554,9936,64
0.0008910530652288464,11203,596
0.0008940950522503317,17278,1500
0.0008943631770165339,197,1500
0.0008950540936557329,2884,1500
0.0008957300989574859,8,64
0.0008992116750940681,5,596
0.0009001897145306426,7781,596
0.0009003874956167769,5102,64
0.0009011740999890655,19057,64
0.0009019224895423046,13,1500
0.0009030799440397333,2001,64
0.0009035107855271798,11049,1500
0.0009040100108854479,12312,1500
0.000905319637413127,19,64
0.0009056917663456824,6,64
0.0009061841755251566,12472,1500
0.0009062496985507815,5807,64
0.0009072466979473104,19,1500
0.0009081938101929512,0,1500
0.0009083659219288072,5,596
0.0009088237212726099,16,64
0.0009091995655337973,18757,596
0.0009093541418709347,16466,64
0.0009099441135399557,2562,64
0.000910577035407284,18,596
0.0009107948864159082,7563,596
0.0009112890343522032,17,1500
0.0009120601098951976,8037,596
0.0009131663378319857,16016,1500
0.0009132915646130813,18764,1500
0.0009134265945727933,3744,1500
0.0009146162790726762,11,1500
0.0009154841920579733,1934,64
0.000915792400722168,12,596
0.0009160173031618291,16064,1500
0.0009164417277955601,5,64
0.000917231469787507,8,1500
0.0009186768673087691,6,1500
0.0009187547136508314,6,1500
0.0009199059421653892,4,64
0.000923454887769521,9,64
0.0009236892536593244,16,596
0.0009236986503873979,6,64
0.0009238748026512164,3815,64
0.0009245296497373418,4992,64
0.0009252429810255885,1672,1500
0.0009256060273312008,1582,1500
0.0009263236005606795,3,64
0.0009273157417103486,9,1500
0.0009288721668194392,10730,64
0.0009291091453711393,15,1500
0.0009294610647638812,13852,596
0.0009296381503639149,3453,1500
0.0009299872656223421,1,64
0.0009331617929808622,5,1500
0.000934934980988068,3,1500
0.0009358579890103721,11,1500
0.0009370298290078574,12422,64
0.0009378640104789447,18,596
0.0009383532726092965,5,1500
0.000939953785918775,19126,1500
0.0009408616804413904,12,1500
0.0009413214678440256,12345,64
0.0009422144724292686,5277,1500
0.0009430844843799303,693,64
0.0009433629179714579,15,596
0.0009442686800353077,16,1500
0.0009444585450291532,3611,1500
0.0009450624385651776,11,64
0.0009454397354976582,5,64
0.0009456471737123624,9360,1500
0.0009463109061751579,3,1500
0.0009463549937736907,17617,64
0.0009466767129117046,14,1500
0.000949186940059448,1361,1500
0.0009495431553642416,7338,596
0.0009512187127844058,10,1500
0.0009523824939116678,4457,596
0.0009530103491541912,11226,1500
0.0009534416208691777,12041,596
0.0009536203844905377,19692,1500
0.0009563791713457755,15208,596
0.0009564968259520677,452,596
0.0009576893320191031,0,596
0.0009588577277199361,7999,64
0.0009599822701049944,3744,1500
0.0009611784996806493,1596,64
0.0009616510268013337,19,1500
0.00096222047890379,8639,596
0.0009623667929914623,17427,1500
0.0009630043532053978,18207,1500
0.0009664949218294172,3558,1500
0.0009665301140045747,10225,1500
0.0009672304191253282,9512,1500
0.0009683513300694336,18111,596
0.0009686387726239357,4134,1500
0.0009703329381154539,5534,64
0.0009709588759285723,19,64
0.0009737996778610943,14355,64
0.0009744209909381571,16,1500
0.0009748184529157413,4571,64
0.000975551780916292,13,1500
0.0009764617098626611,8262,596
0.0009773973301366015,15409,64
0.0009782546248087787,13,1500
0.0009789279901007827,11,1500
0.0009789946958338688,13627,1500
0.000979075420183992,4,1500
0.0009800710807010087,4,64
0.0009813040825215368,11,64
0.0009818583312998788,7,1500
0.000982047334229885,2636,64
0.000982420904031422,5,1500
0.0009827813791765303,6,1500
0.0009829302424718418,14112,1500
0.0009830435843151,8502,64
0.0009845868796543738,15,596
0.0009849076526296558,18,1500
0.0009858875677930595,1,596
0.00098618182658982,9164,1500
0.0009879895553007382,14141,1500
0.0009881540083846736,10,1500
0.0009882060296120302,14,596
0.000989524966573877,14759,596
0.0009898019816815447,7,1500
0.0009902988541244835,5437,1500
0.000990997573178674,931,596
0.0009912147346830451,1,64
0.0009912319275115942,1978,596
0.0009924712144097879,12,1500
0.000992731026252096,6271,1500
0.0009932913207718699,6149,1500
0.0009944803757761407,1363,1500
0.0009953290789086104,9,1500
0.0009964947300511258,3233,1500
0.0009967841154804593,6,596
0.0009968925013025293,658,1500
0.0009971729126974826,2,64
0.0009981960477896859,19,596
0.0009983421579864444,12,64
0.00099926414734525,829,1500
0.0009998177198002446,5,596
0.001000041530251436,12202,1500
0.001000082988777581,13812,64
0.0010002280534899034,8678,1500
0.001000437846049006,2477,596
0.0010007857375206584,7,1500
0.001001763306424771,19,64
0.001002185077901797,13139,64
0.0010035081550840389,16,1500
0.0010035771811923234,14788,1500
0.001003924957287506,11282,1500
0.001004672284767918,17,64
0.0010047060820235001,15,596
0.0010058604847011667,9,1500
0.0010059799130940114,4049,1500
0.0010069484029533,10019,1500
0.0010081341752111875,6,1500
0.0010085067904728117,17,1500
0.0010092919300700824,689,596
0.0010129839789212451,122,64
0.0010131839938372735,11,64
0.0010138478810968528,17,1500
0.001014136524492264,13019,64
0.0010142816788910446,14329,64
0.0010149627223309205,5310,1500
0.0010150900739548823,15645,64
0.0010152263619162116,5,64
0.0010159460577191812,7,64
0.0010167713658204114,10,64
0.001017948077172621,1,64
0.001018097173387839,2,64
0.0010185971192403845,19,596
0.001019289456440915,13514,64
0.0010197823196440624,16206,596
0.001020272545394196,9,1500
0.0010203658149260256,13,1500
0.0010204676729633124,8,64
0.0010220137792494048,7246,596
0.0010227372617384902,15638,64
0.0010235442510837698,10924,596
0.0010240357356511803,780,1500
0.001024924372561479,13,64
0.0010259318952221192,12,64
0.0010259321704410144,5701,64
0.001026171801421159,12,1500
0.0010262367557983799,16,64
0.0010266385643738813,689,1500
0.0010272168341839384,10527,1500
0.0010277094364714741,17812,1500
0.0010282867442394036,6,64
0.0010287443728240844,9,1500
0.001031875738312257,15450,1500
0.0010328298395590868,16,1500
0.001032957589227685,17,64
0.0010330174331633594,14,64
0.0010336609010714382,4716,64
0.001034133203870668,15391,64
0.001035439035292661,10556,1500
0.001035650804505515,3,64
0.0010362174609548724,3,64
0.0010365961777910606,9,1500
0.001037656187722089,16724,1500
0.0010383232006050843,19568,64
0.0010383455170572076,16,1500
0.0010385525168876823,3,1500
0.0010413624979721742,11055,1500
0.0010420918212465497,7,1500
0.0010422997772012211,12,64
0.0010425960931140057,1,64
0.00104264689289576,12596,1500
0.001042781541816281,15,64
0.0010427817635780493,5628,1500
0.0010438245613078193,5267,596
0.001044458494527506,12,1500
0.0010445389365109747,5308,596
0.0010448488478026164,8913,64
0.0010452375236959818,18355,596
0.0010455800779110296,19,64
0.0010459603086762739,7,64
0.0010459617552476483,0,1500
0.0010469280635244168,174,64
0.0010471855911577106,9,64
0.001047523995564437,8843,1500
0.0010476016924319475,16,64
0.0010480020403483927,6708,596
0.0010486331128768986,11,1500
0.0010502222330661174,0,1500
0.0010508640681049682,15,64
0.0010531508205075875,4389,64
0.0010534294585258861,11,1500
0.0010547732984707743,8,1500
0.001054932563101474,11441,1500
0.0010556376563075492,6,64
0.0010564181819945147,3,64
0.0010564895596535315,5,1500
0.0010569925966584254,10,1500
0.0010574635767226516,11069,64
0.0010576764940124547,4005,1500
0.0010577351900860504,16,596
0.0010580336969332642,7205,1500
0.0010588784123660854,8090,1500
